group,prompt,run,layout,trial,yaml_path,prompt_path,results_parent,run_output_dir,status
long,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_1/explore_sup_gpt_long_3_run_1_222.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_1/spread/trial_1/run_20260422_203135,ok
long,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_1/explore_sup_gpt_long_3_run_1_222.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_1/spread/trial_1/run_20260422_203135,ok
long,prompt_3,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_2/explore_sup_gpt_long_3_run_2_223.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_2/spread/trial_1/run_20260422_203459,ok
long,prompt_3,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_3/explore_sup_gpt_long_3_run_3_224.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_3/spread/trial_1/run_20260422_203823,ok
long,prompt_4,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_4/run_2/explore_sup_gpt_long_4_run_2_225.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_4/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_4/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_4/run_2/spread/trial_1/run_20260423_100122,ok
long,prompt_4,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_4/run_3/explore_sup_gpt_long_4_run_3_226.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_4/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_4/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_4/run_3/spread/trial_1/run_20260423_100446,ok
long,prompt_5,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_1/explore_sup_gpt_long_5_run_1_227.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_1/spread/trial_1/run_20260423_100809,ok
long,prompt_5,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_2/explore_sup_gpt_long_5_run_2_228.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_2/spread/trial_1/run_20260423_101133,ok
long,prompt_5,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_3/explore_sup_gpt_long_5_run_3_229.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_3/spread/trial_1/run_20260423_101457,ok
long,prompt_1,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_1/run_1/explore_sup_gpt_long_1_run_1_217.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_1/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_1/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_1/run_1/spread/trial_1/run_20260422_201436,skipped_existing
long,prompt_1,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_1/run_2/explore_sup_gpt_long_1_run_2_218.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_1/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_1/run_2/spread/trial_1/run_20260422_201831,skipped_existing
long,prompt_1,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_1/run_3/explore_sup_gpt_long_1_run_3_219.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_1/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_1/run_3/spread/trial_1/run_20260422_202123,skipped_existing
long,prompt_2,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_2/run_2/explore_sup_gpt_long_2_run_2_220.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_2/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_2/run_2/spread/trial_1/run_20260422_202447,skipped_existing
long,prompt_2,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_2/run_3/explore_sup_gpt_long_2_run_3_221.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_2/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_2/run_3/spread/trial_1/run_20260422_202811,skipped_existing
long,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_1/explore_sup_gpt_long_3_run_1_222.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_1/spread/trial_1/run_20260422_203135,skipped_existing
long,prompt_3,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_2/explore_sup_gpt_long_3_run_2_223.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_2/spread/trial_1/run_20260422_203459,skipped_existing
long,prompt_3,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_3/explore_sup_gpt_long_3_run_3_224.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_3/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_3/run_3/spread/trial_1/run_20260422_203823,skipped_existing
long,prompt_4,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_4/run_2/explore_sup_gpt_long_4_run_2_225.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_4/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_4/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_4/run_2/spread/trial_1/run_20260423_100122,skipped_existing
long,prompt_4,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_4/run_3/explore_sup_gpt_long_4_run_3_226.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_4/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_4/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_4/run_3/spread/trial_1/run_20260423_100446,skipped_existing
long,prompt_5,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_1/explore_sup_gpt_long_5_run_1_227.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_1/spread/trial_1/run_20260423_100809,skipped_existing
long,prompt_5,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_2/explore_sup_gpt_long_5_run_2_228.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_2/spread/trial_1/run_20260423_101133,skipped_existing
long,prompt_5,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_3/explore_sup_gpt_long_5_run_3_229.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/long/prompt_5/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/long/prompt_5/run_3/spread/trial_1/run_20260423_101457,skipped_existing
medium,prompt_1,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_1/explore_sup_gpt_medium_1_run_1_230.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_1/spread/trial_1/run_20260423_101902,ok
medium,prompt_1,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_1/explore_sup_gpt_medium_1_run_1_230.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_1/spread/trial_1/run_20260423_101902,ok
medium,prompt_1,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_2/explore_sup_gpt_medium_1_run_2_231.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_2/spread/trial_1/run_20260423_102152,ok
medium,prompt_1,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_2/explore_sup_gpt_medium_1_run_2_231.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_2/spread/trial_1/run_20260423_102152,ok
medium,prompt_1,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_3/explore_sup_gpt_medium_1_run_3_232.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_3/spread/trial_1/run_20260423_102517,ok
medium,prompt_1,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_3/explore_sup_gpt_medium_1_run_3_232.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_1/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_1/run_3/spread/trial_1/run_20260423_102517,ok
medium,prompt_2,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_2/run_2/explore_sup_gpt_medium_2_run_2_233.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_2/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_2/run_2/spread/trial_1/run_20260423_102841,ok
medium,prompt_2,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_2/run_2/explore_sup_gpt_medium_2_run_2_233.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_2/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_2/run_2/spread/trial_1/run_20260423_102841,ok
medium,prompt_2,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_2/run_3/explore_sup_gpt_medium_2_run_3_234.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_2/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_2/run_3/spread/trial_1/run_20260423_103205,ok
medium,prompt_2,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_2/run_3/explore_sup_gpt_medium_2_run_3_234.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_2/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_2/run_3/spread/trial_1/run_20260423_103205,ok
medium,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_1/explore_sup_gpt_medium_3_run_1_235.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_1/spread/trial_1/run_20260423_103529,ok
medium,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_1/explore_sup_gpt_medium_3_run_1_235.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_1/spread/trial_1/run_20260423_103529,ok
medium,prompt_3,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_2/explore_sup_gpt_medium_3_run_2_236.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_2/spread/trial_1/run_20260423_103853,ok
medium,prompt_3,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_2/explore_sup_gpt_medium_3_run_2_236.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_2/spread/trial_1/run_20260423_103853,ok
medium,prompt_3,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_3/explore_sup_gpt_medium_3_run_3_237.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm_gpt54_repeat3/explore/medium/prompt_3/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore_gpt54_repeat3_once/medium/prompt_3/run_3/spread/trial_1/run_20260423_104217,ok
